user_id;with_flow;regular;with_flow_listened;regular_listened
4221;28;158;19;97
4222;265;227;232;159
4223;356;67;202;60
4224;345;39;275;28
4225;35;215;32;188
4226;364;0;215;0
4227;112;224;90;204
4228;2;237;2;89
4229;269;109;86;56
4230;178;226;141;181
4231;191;257;174;225
4232;100;192;48;146
4233;167;163;96;146
4234;21;102;11;87
4235;355;16;287;13
4236;185;228;144;195
4237;142;233;86;187
4238;0;218;0;163
4239;21;164;16;93
4240;181;177;145;128
4241;264;140;91;78
4242;156;290;37;119
4243;33;244;16;201
4244;1;59;0;52
4245;55;291;40;190
4246;7;280;2;94
4247;18;113;5;52
4248;46;245;39;201
4249;126;327;121;301
4250;212;290;194;243
4251;172;301;153;281
4252;89;245;65;211
4253;155;178;139;171
4254;323;128;229;73
4255;364;56;357;52
4256;7;172;4;82
4257;299;116;275;103
4258;193;202;191;184
4259;300;121;227;97
4260;262;178;99;68
4261;178;220;95;151
4262;37;233;30;167
4263;44;397;32;378
4264;109;164;55;137
4265;200;154;98;126
4266;41;389;13;119
4267;229;255;222;251
4268;28;298;21;218
4269;163;254;157;227
4270;96;221;52;197
4271;231;100;210;63
4272;63;245;42;196
4273;0;133;0;77
4274;44;119;18;77
4275;128;139;23;74
4276;332;43;175;33
4277;118;202;50;158
4278;271;81;228;79
4279;75;383;47;356
4280;72;288;7;20
4281;453;8;452;8
4282;217;123;173;115
4283;186;175;18;107
4284;163;244;144;189
4285;24;216;15;156
4286;181;139;166;108
4287;227;87;37;63
4288;43;102;10;93
4289;118;317;88;257
4290;47;246;33;137
4291;94;320;82;285
4292;26;381;18;287
4293;352;72;188;52
4294;197;253;176;245
4295;150;229;104;188
4296;63;340;60;322
4297;0;477;0;434
4298;59;365;52;310
4299;28;171;19;101
4300;93;127;20;80
4301;2;356;2;191
4302;337;80;331;59
4303;359;43;251;40
4304;81;413;44;253
4305;222;131;148;105
4306;10;316;9;302
4307;224;162;74;72
4308;350;56;151;38
4309;3;192;0;123
4310;35;70;21;51
4311;301;60;93;25
4312;311;126;181;90
4313;330;95;300;87
4314;165;316;39;236
4315;130;277;119;240
4316;283;180;244;169
4317;72;367;55;289
4318;85;164;62;110
4319;228;202;75;118
4320;0;424;0;372
4321;4;409;2;325
4322;328;109;289;104
4323;10;207;4;156
4324;328;90;269;72
4325;82;359;74;327
4326;16;198;12;125
4327;113;153;17;90
4328;283;88;105;49
4329;257;37;102;33
4330;28;201;26;185
4331;1;109;1;100
4332;123;304;99;261
4333;0;266;0;213
4334;88;294;85;282
4335;0;242;0;51
4336;7;357;0;240
4337;215;137;40;55
4338;85;172;38;109
4339;33;258;26;197
4340;139;250;75;212
4341;8;125;0;112
4342;31;297;25;242
4343;75;235;68;227
4344;78;183;35;119
4345;48;76;13;59
4346;79;250;69;138
4347;291;88;168;70
4348;116;359;115;351
4349;14;209;10;158
4350;109;221;78;216
4351;21;424;19;342
4352;0;163;0;94
4353;111;242;100;185
4354;1;196;0;160
4355;106;256;92;206
4356;237;218;219;213
4357;43;400;34;354
4358;200;133;105;55
4359;12;365;4;227
4360;382;36;85;30
4361;107;64;79;60
4362;17;192;15;156
4363;12;175;4;104
4364;0;120;0;91
4365;35;182;33;176
4366;89;243;71;216
4367;72;257;39;209
4368;5;253;1;128
4369;260;139;206;122
4370;0;158;0;96
4371;232;152;88;96
4372;121;185;57;105
4373;94;318;52;289
4374;94;148;40;100
4375;34;314;5;296
4376;280;86;142;17
4377;20;249;17;228
4378;214;222;184;210
4379;319;34;244;20
4380;2;221;2;176
4381;205;73;153;68
4382;12;337;12;230
4383;350;130;87;59
4384;127;186;112;152
4385;321;81;249;59
4386;227;238;153;22
4387;253;166;146;103
4388;91;313;33;164
4389;193;278;162;265
4390;145;254;17;164
4391;52;292;48;279
4392;266;70;8;48
4393;261;191;129;142
4394;315;125;151;59
4395;186;178;32;103
4396;64;192;19;112
4397;3;165;1;135
4398;124;166;10;44
4399;184;233;170;215
4400;0;273;0;241
4401;236;62;235;62
4402;106;392;93;325
4403;82;382;65;370
4404;50;290;22;264
4405;20;303;13;133
4406;73;152;3;82
4407;0;120;0;110
4408;144;316;133;300
4409;235;199;201;184
4410;8;112;8;103
4411;43;236;38;220
4412;59;234;32;150
4413;5;180;3;143
4414;7;22;0;17
4415;25;216;5;120
4416;100;172;68;159
4417;268;64;177;52
4418;80;230;78;215
4419;17;162;4;103
4420;4;312;1;257
4421;2;275;2;237
4422;234;207;193;197
4423;229;149;126;41
4424;1;21;1;15
4425;8;134;5;118
4426;216;183;180;169
4427;139;282;61;170
4428;78;401;75;393
4429;119;111;88;95
4430;95;100;79;78
4431;153;313;54;201
4432;7;159;1;87
4433;3;236;2;152
4434;150;270;128;240
4435;303;119;292;103
4436;87;319;80;311
4437;28;275;26;264
4438;324;95;231;87
4439;2;193;2;117
4440;0;168;0;154
4441;11;78;8;60
4442;2;192;1;167
4443;112;296;47;220
4444;15;153;12;118
4445;58;284;41;129
4446;0;27;0;27
4447;317;92;175;62
4448;224;155;186;133
4449;2;31;0;24
4450;258;183;19;34
4451;324;80;256;74
4452;14;286;3;234
4453;153;78;59;69
4454;140;225;81;119
4455;107;256;98;232
4456;100;161;62;121
4457;3;69;0;41
4458;110;369;102;302
4459;142;272;133;253
4460;17;287;17;217
4461;0;173;0;136
4462;301;174;86;43
4463;95;225;82;209
4464;0;183;0;131
4465;298;127;216;111
4466;52;242;31;177
4467;29;80;20;67
4468;100;160;20;50
4469;94;216;53;122
4470;234;197;125;103
4471;181;256;36;67
4472;83;199;58;180
4473;141;184;91;135
4474;222;152;128;142
4475;8;367;1;52
4476;0;102;0;78
4477;124;301;52;253
4478;44;270;29;236
4479;17;113;11;89
4480;0;238;0;137
4481;0;317;0;294
4482;53;93;46;84
4483;46;169;25;132
4484;288;114;116;84
4485;300;64;174;48
4486;83;84;21;71
4487;158;257;147;252
4488;113;223;94;160
4489;136;255;89;145
4490;107;223;89;213
4491;266;127;174;105
4492;140;266;121;198
4493;186;197;177;192
4494;298;112;210;97
4495;18;90;15;45
4496;156;105;76;98
4497;130;204;79;109
4498;161;194;85;157
4499;62;172;14;121
4500;0;254;0;131
4501;301;107;158;81
4502;268;118;113;84
4503;32;352;31;307
4504;215;155;39;80
4505;231;113;211;112
4506;0;322;0;299
4507;60;300;39;233
4508;52;230;46;204
4509;4;150;4;114
4510;289;128;18;44
4511;144;256;136;243
4512;47;198;2;158
4513;204;213;90;61
4514;1;317;0;215
4515;122;275;89;229
4516;87;174;46;131
4517;138;227;32;93
4518;93;294;83;265
4519;256;169;111;86
4520;91;285;29;137
4521;7;235;5;207
4522;178;146;61;61
4523;0;232;0;214
4524;65;250;20;155
4525;121;214;69;134
4526;187;230;181;224
4527;182;239;38;126
4528;1;148;0;85
4529;190;63;183;60
4530;44;137;10;91
4531;91;218;57;173
4532;4;99;2;86
4533;209;124;167;113
4534;1;200;0;104
4535;103;163;63;134
4536;98;146;1;81
4537;127;260;45;207
4538;346;150;120;40
4539;108;243;80;188
4540;60;258;40;142
4541;191;168;98;119
4542;193;204;123;148
4543;0;189;0;174
4544;166;179;13;82
4545;203;281;180;200
4546;347;39;205;31
4547;356;13;315;13
4548;52;333;52;313
4549;11;126;7;115
4550;162;219;74;100
4551;347;71;173;31
4552;355;31;154;21
4553;2;119;0;109
4554;196;165;179;144
4555;16;331;5;298
4556;271;157;144;98
4557;228;79;103;55
4558;151;319;125;291
4559;44;247;42;171
4560;357;18;79;10
4561;43;218;20;208
4562;36;240;19;171
4563;18;235;2;154
4564;0;262;0;234
4565;53;88;45;73
4566;163;282;142;264
4567;11;110;4;102
4568;32;378;26;349
4569;0;352;0;224
4570;267;107;186;86
4571;255;189;124;73
4572;11;363;2;175
4573;166;155;89;102
4574;255;106;228;95
4575;122;370;50;340
4576;354;29;245;25
4577;231;166;64;142
4578;2;141;1;101
4579;20;283;18;274
4580;380;0;51;0
4581;220;154;77;78
4582;212;151;135;114
4583;15;258;14;230
4584;131;170;96;161
4585;30;330;25;240
4586;259;149;140;88
4587;164;97;121;96
4588;2;96;2;88
4589;71;259;41;253
4590;0;173;0;126
4591;296;59;296;59
4592;30;189;26;176
4593;69;284;33;125
4594;62;142;50;127
4595;39;223;19;203
4596;116;240;95;204
4597;228;143;186;138
4598;7;170;4;115
4599;288;92;164;56
4600;1;249;1;153
4601;2;82;1;62
4602;70;211;52;204
4603;335;82;304;81
4604;88;304;14;86
4605;26;332;23;255
4606;13;262;1;144
4607;62;255;60;253
4608;2;29;2;23
4609;193;161;178;132
4610;46;109;16;54
4611;364;15;284;4
4612;11;442;5;428
4613;46;264;35;195
4614;9;67;1;61
4615;174;272;164;260
4616;203;82;114;70
4617;110;216;72;178
4618;253;115;115;92
4619;29;83;21;71
4620;128;232;121;200
4621;75;342;61;273
4622;331;28;305;26
4623;97;294;52;235
4624;44;222;10;169
4625;0;48;0;46
4626;77;233;46;182
4627;169;159;101;41
4628;299;139;192;84
4629;26;397;25;384
4630;141;324;116;294
4631;48;306;42;287
4632;58;102;19;86
4633;251;103;13;27
4634;0;146;0;92
4635;134;115;38;100
4636;72;95;67;53
4637;57;407;56;381
4638;18;213;15;156
4639;178;211;172;208
4640;106;228;33;123
4641;347;54;91;23
4642;22;288;13;171
4643;62;87;40;62
4644;26;347;22;298
4645;166;254;25;108
4646;150;109;49;45
4647;325;76;203;45
4648;295;98;194;86
4649;196;141;105;86
4650;36;224;4;93
4651;181;72;4;25
4652;225;198;133;157
4653;139;151;114;142
4654;237;145;30;38
4655;104;95;92;90
4656;100;299;77;271
4657;2;379;0;95
4658;122;193;26;62
4659;26;203;18;134
4660;127;149;94;125
4661;205;204;160;187
4662;15;397;11;386
4663;2;201;0;181
4664;109;207;88;166
4665;11;185;6;154
4666;28;416;24;390
4667;61;196;50;129
4668;197;188;54;86
4669;131;270;114;174
4670;218;192;192;188
4671;25;88;3;54
4672;5;154;1;138
4673;22;297;3;49
4674;369;34;102;16
4675;24;148;10;105
4676;89;335;80;317
4677;5;179;5;148
4678;77;130;67;103
4679;0;162;0;154
4680;4;361;1;282
4681;236;159;154;145
4682;282;76;278;64
4683;70;318;67;315
4684;139;231;73;186
4685;95;312;56;215
4686;131;139;44;58
4687;3;292;2;276
4688;3;256;2;88
4689;280;129;63;54
4690;69;74;26;52
4691;14;264;13;200
4692;2;44;1;42
4693;44;415;30;382
4694;278;90;272;83
4695;63;291;40;250
4696;2;75;0;55
4697;50;132;32;84
4698;216;264;213;261
4699;4;186;1;122
4700;132;156;70;83
4701;173;228;29;112
4702;148;284;136;263
4703;0;25;0;25
4704;62;122;34;106
4705;244;28;99;24
4706;135;148;123;141
4707;182;191;149;174
4708;57;193;55;191
4709;26;254;11;116
4710;297;128;188;102
4711;195;264;124;160
4712;154;191;56;89
4713;0;367;0;102
4714;49;317;42;298
4715;24;254;14;237
4716;78;227;32;78
4717;78;229;74;221
4718;13;69;3;61
4719;69;210;36;128
4720;60;214;54;187
4721;62;251;18;114
4722;137;224;16;38
4723;4;109;4;103
4724;0;261;0;225
4725;7;392;6;347
4726;190;204;66;113
4727;222;227;88;132
4728;12;149;9;146
4729;52;197;40;135
4730;52;210;20;134
4731;43;267;15;75
4732;51;211;9;113
4733;245;119;56;77
4734;23;262;7;51
4735;2;325;0;321
4736;22;144;7;90
4737;39;217;3;19
4738;331;29;278;20
4739;58;140;25;130
4740;280;24;186;23
4741;266;90;171;67
4742;199;235;166;217
4743;136;181;121;159
4744;270;185;118;160
4745;1;491;1;20
4746;36;340;32;255
4747;190;148;111;114
4748;228;80;120;76
4749;28;242;16;225
4750;262;148;192;127
4751;174;233;88;150
4752;164;137;23;134
4753;46;219;34;154
4754;1;326;0;286
4755;169;227;43;68
4756;27;388;8;290
4757;59;246;51;235
4758;128;134;105;118
4759;45;320;25;237
4760;33;294;24;223
4761;36;169;5;143
4762;29;149;28;104
4763;373;9;164;8
4764;1;269;0;129
4765;45;213;36;199
4766;2;357;0;160
4767;144;140;28;95
4768;31;163;31;137
4769;191;119;96;91
4770;26;186;8;112
4771;8;408;5;392
4772;235;77;67;43
4773;57;359;43;250
4774;0;370;0;69
4775;279;76;146;48
4776;58;246;49;179
4777;208;252;194;244
4778;37;134;16;75
4779;3;149;1;68
4780;69;273;60;236
4781;141;225;96;187
4782;8;207;6;143
4783;237;112;90;84
4784;22;156;2;88
4785;55;376;1;35
4786;14;217;11;183
4787;117;145;64;93
4788;19;114;9;98
4789;77;391;37;272
4790;179;206;27;186
4791;283;68;279;52
4792;197;147;190;144
4793;125;190;22;157
4794;3;212;1;135
4795;357;48;78;33
4796;21;109;9;95
4797;187;214;118;178
4798;123;300;102;271
4799;301;114;251;108
4800;18;191;6;111
4801;32;169;21;114
4802;226;122;208;102
4803;281;89;278;82
4804;41;355;15;142
4805;40;320;39;303
4806;282;99;146;78
4807;303;76;214;73
4808;0;130;0;116
4809;261;61;182;29
4810;393;15;23;4
4811;41;147;33;124
4812;186;132;149;125
4813;1;241;1;209
4814;129;192;17;85
4815;189;237;179;232
4816;264;99;256;96
4817;96;149;27;83
4818;193;186;74;118
4819;5;90;4;62
4820;0;314;0;175
4821;28;311;19;210
4822;15;175;13;166
4823;32;251;24;249
4824;130;210;32;105
4825;2;163;0;125
4826;0;23;0;23
4827;38;175;5;88
4828;138;326;127;304
4829;186;213;153;190
4830;89;196;55;115
4831;363;64;67;46
4832;195;231;166;198
4833;156;237;155;230
4834;370;20;188;11
4835;64;267;61;252
4836;8;110;7;89
4837;5;89;1;55
4838;92;157;77;139
4839;28;278;24;269
4840;218;219;184;185
4841;152;233;5;58
4842;365;46;295;40
4843;176;139;28;69
4844;217;171;67;108
4845;217;195;138;142
4846;342;39;205;20
4847;38;89;12;67
4848;56;204;48;169
4849;0;209;0;186
4850;45;194;41;168
4851;63;298;58;267
4852;17;109;2;99
4853;3;307;0;270
4854;156;180;65;126
4855;256;78;143;67
4856;48;242;41;217
4857;48;246;34;214
4858;92;264;91;225
4859;127;164;19;80
4860;0;364;0;327
4861;371;82;74;75
4862;94;282;34;211
4863;53;333;50;158
4864;277;114;230;84
4865;195;167;114;70
4866;72;328;62;270
4867;176;42;73;31
4868;21;121;19;98
4869;85;207;83;193
4870;10;156;6;122
4871;91;119;42;83
4872;242;145;161;99
4873;36;415;34;402
4874;31;234;31;219
4875;116;350;112;341
4876;49;149;16;142
4877;347;27;70;4
4878;211;154;79;62
4879;184;66;180;43
4880;111;160;10;61
4881;246;98;145;47
4882;55;87;28;73
4883;153;75;95;58
4884;58;368;58;359
4885;228;157;144;138
4886;182;174;140;164
4887;0;305;0;256
4888;15;256;11;208
4889;42;186;7;92
4890;17;216;13;202
4891;184;263;121;249
4892;0;270;0;36
4893;139;246;121;64
4894;225;127;20;27
4895;255;82;113;60
4896;19;246;2;63
4897;175;156;109;83
4898;35;188;16;131
4899;43;268;17;229
4900;8;198;7;139
4901;12;239;9;215
4902;157;209;137;197
4903;142;27;80;22
4904;135;93;69;71
4905;258;173;157;52
4906;277;107;104;77
4907;3;131;3;78
4908;97;189;13;136
4909;17;81;4;57
4910;1;212;1;194
4911;9;113;6;92
4912;17;162;14;110
4913;238;120;166;93
4914;235;180;109;108
4915;14;52;8;37
4916;150;142;108;100
4917;13;258;6;176
4918;168;209;136;156
4919;108;339;94;261
4920;136;247;32;124
4921;129;176;75;133
4922;14;249;3;224
4923;0;215;0;197
4924;193;119;61;82
4925;109;208;72;165
4926;68;192;29;112
4927;138;183;42;111
4928;152;229;60;169
4929;8;270;8;213
4930;147;132;10;85
4931;78;124;42;106
4932;176;184;143;150
4933;67;174;58;164
4934;91;307;67;190
4935;261;110;145;84
4936;85;314;83;307
4937;0;184;0;82
4938;65;159;56;132
4939;352;12;294;11
4940;118;281;74;187
4941;149;253;89;212
4942;70;281;52;224
4943;1;213;0;176
4944;210;140;145;114
4945;121;110;18;54
4946;0;222;0;203
4947;44;320;31;263
4948;307;57;269;38
4949;0;112;0;67
4950;8;168;5;125
4951;0;157;0;151
4952;2;354;2;232
4953;284;30;270;26
4954;108;230;49;134
4955;108;60;87;59
4956;80;236;69;109
4957;93;122;21;50
4958;91;159;59;113
4959;65;211;42;156
4960;19;435;14;185
4961;223;137;46;83
4962;165;237;106;204
4963;84;167;50;133
4964;3;216;0;66
4965;53;149;34;128
4966;113;293;76;217
4967;1;198;0;127
4968;0;329;0;210
4969;75;175;6;73
4970;151;118;60;98
4971;60;171;45;108
4972;47;211;44;192
4973;25;185;14;103
4974;178;229;152;213
4975;77;301;50;160
4976;216;138;173;80
4977;269;112;78;74
4978;162;182;21;79
4979;28;83;22;75
4980;0;187;0;160
4981;10;77;8;59
4982;153;116;135;107
4983;160;127;88;109
4984;59;267;53;151
4985;114;125;104;112
4986;80;251;3;58
4987;360;23;162;21
4988;18;113;12;80
4989;46;288;43;275
4990;35;234;27;206
4991;5;349;2;286
4992;9;92;2;83
4993;0;207;0;171
4994;93;199;65;146
4995;20;123;3;36
4996;4;217;2;159
4997;132;151;107;138
4998;173;203;132;183
4999;8;213;6;189
5000;82;263;42;133
5001;106;175;45;80
5002;249;106;222;98
5003;30;258;8;156
5004;43;238;41;188
5005;1;126;0;99
5006;3;357;2;300
5007;23;172;11;152
5008;283;50;96;35
5009;101;182;93;176
5010;55;285;46;257
5011;153;200;110;166
5012;22;181;20;163
5013;143;300;73;224
5014;90;148;53;125
5015;40;267;17;202
5016;179;173;120;90
5017;40;226;32;170
5018;73;262;24;158
5019;42;254;28;224
5020;34;318;34;315
5021;31;167;22;132
5022;224;209;59;67
5023;24;260;6;82
5024;0;454;0;445
5025;177;150;125;128
5026;35;227;29;172
5027;1;202;0;97
5028;19;209;14;145
5029;67;152;27;122
5030;130;175;126;159
5031;56;312;37;231
5032;1;69;0;63
5033;191;135;128;108
5034;7;200;4;132
5035;185;174;182;173
5036;127;296;57;129
5037;5;97;1;73
5038;120;181;55;87
5039;136;160;104;147
5040;6;105;4;41
5041;124;228;115;212
5042;22;195;13;161
5043;268;173;102;139
5044;226;188;210;168
5045;0;385;0;299
5046;5;284;4;270
5047;95;337;67;227
5048;47;73;7;33
5049;3;385;1;339
5050;117;126;36;73
5051;14;285;2;101
5052;231;154;114;101
5053;37;139;24;127
5054;119;176;93;148
5055;1;336;1;236
5056;201;100;104;92
5057;0;278;0;117
5058;95;164;73;127
5059;112;154;85;111
5060;18;173;3;115
5061;1;167;0;143
5062;39;128;17;87
5063;298;118;222;93
5064;46;315;44;284
5065;126;241;112;228
5066;17;305;17;296
5067;1;226;1;199
5068;0;202;0;189
5069;57;44;35;31
5070;57;178;42;142
5071;80;183;65;131
5072;93;346;87;327
5073;40;148;39;129
5074;130;128;21;74
5075;156;149;58;115
5076;1;294;1;142
5077;124;167;33;117
5078;295;33;177;28
5079;130;164;96;120
5080;8;206;2;167
5081;221;116;27;50
5082;267;74;227;48
5083;0;83;0;76
5084;315;56;165;35
5085;17;153;8;92
5086;55;152;35;93
5087;121;245;117;230
5088;336;27;125;23
5089;207;79;199;74
5090;31;305;21;183
5091;10;251;4;176
5092;0;85;0;85
5093;76;182;40;168
5094;9;282;7;270
5095;265;25;258;22
5096;117;207;15;117
5097;153;159;107;112
5098;99;239;96;232
5099;1;341;0;183
5100;16;296;13;238
5101;61;251;33;139
5102;219;136;196;88
5103;5;153;1;64
5104;108;177;75;139
5105;106;297;91;273
5106;10;273;9;221
5107;88;204;26;161
5108;0;57;0;55
5109;125;144;76;91
5110;181;185;28;104
5111;31;141;5;61
5112;10;306;5;160
5113;2;163;2;150
5114;123;301;90;263
5115;25;244;9;89
5116;21;328;8;245
5117;35;225;15;158
5118;28;251;19;200
5119;14;150;12;59
5120;206;82;38;57
5121;6;386;5;257
5122;31;332;25;323
5123;342;25;338;24
5124;297;49;262;47
5125;281;114;43;6
5126;248;63;93;55
5127;92;254;62;244
5128;33;373;18;372
5129;98;164;40;126
5130;5;115;1;50
5131;170;200;111;152
5132;134;168;108;154
5133;0;239;0;232
5134;302;51;291;51
5135;232;157;161;113
5136;192;191;140;153
5137;91;163;16;77
5138;9;278;5;171
5139;0;185;0;158
5140;164;171;140;166
5141;14;160;9;153
5142;122;238;68;202
5143;78;275;65;252
5144;45;193;34;170
5145;16;255;10;235
5146;38;351;36;350
5147;228;175;184;143
5148;84;103;2;37
5149;40;240;21;165
5150;325;9;304;7
5151;36;187;1;103
5152;52;180;49;113
5153;136;110;134;66
5154;233;35;181;31
5155;222;180;176;179
5156;340;20;85;13
5157;28;328;9;139
5158;11;247;11;199
5159;41;334;41;329
5160;12;219;5;99
5161;299;0;241;0
5162;298;11;296;11
5163;16;25;4;25
5164;59;194;55;151
5165;75;137;19;106
5166;46;241;38;169
5167;7;235;5;181
5168;2;211;0;125
5169;64;250;53;233
5170;92;226;79;163
5171;258;73;158;64
5172;69;285;35;250
5173;123;76;122;70
5174;10;106;8;95
5175;0;96;0;82
5176;0;203;0;183
5177;135;221;81;140
5178;12;254;8;159
5179;256;54;113;24
5180;16;163;14;127
5181;0;125;0;108
5182;361;46;62;22
5183;90;251;53;194
5184;11;356;11;251
5185;54;413;50;411
5186;8;198;6;135
5187;25;198;2;118
5188;66;203;57;197
5189;232;139;141;82
5190;1;360;0;272
5191;207;131;63;87
5192;13;176;2;99
5193;241;81;76;64
5194;0;262;0;100
5195;76;372;11;153
5196;60;135;21;94
5197;58;119;31;86
5198;149;101;10;60
5199;143;105;6;35
5200;111;141;101;117
5201;90;315;76;271
5202;2;145;1;133
5203;128;290;71;151
5204;96;220;87;191
5205;298;4;28;0
5206;221;186;54;33
5207;37;344;35;318
5208;179;141;101;94
5209;104;176;57;156
5210;6;405;0;187
5211;51;210;27;162
5212;42;141;1;103
5213;170;178;27;107
5214;102;177;24;107
5215;101;105;60;83
5216;173;122;55;60
5217;44;259;37;200
5218;8;159;6;118
5219;212;28;34;22
5220;13;137;5;115
5221;13;149;8;112
5222;6;134;4;94
5223;164;200;115;148
5224;94;333;64;278
5225;152;204;140;156
5226;3;190;2;178
5227;50;197;11;22
5228;10;193;7;99
5229;297;28;231;21
5230;289;52;73;40
5231;66;62;4;37
5232;215;146;12;60
5233;120;189;118;188
5234;4;86;3;77
5235;113;109;32;89
5236;46;134;46;129
5237;88;60;6;57
5238;204;97;86;64
5239;0;198;0;142
5240;17;102;0;54
5241;7;127;5;85
5242;31;134;17;103
5243;91;286;78;260
5244;118;240;45;160
5245;244;135;221;131
5246;202;84;178;75
5247;295;64;97;40
5248;209;111;95;89
5249;178;184;165;148
5250;0;255;0;231
5251;148;133;70;107
5252;50;269;44;179
5253;196;104;144;87
5254;43;210;40;181
5255;23;165;20;139
5256;114;235;107;214
5257;10;240;3;181
5258;242;123;204;73
5259;9;233;1;191
5260;4;192;3;152
5261;99;186;67;138
5262;265;124;224;100
5263;13;308;10;276
5264;312;30;308;30
5265;6;208;1;116
5266;42;269;5;112
5267;193;194;121;172
5268;61;201;58;186
5269;178;168;177;163
5270;27;222;26;212
5271;106;282;90;253
5272;201;220;78;163
5273;273;116;81;56
5274;88;220;63;150
5275;0;192;0;142
5276;267;64;113;31
5277;44;214;20;187
5278;256;136;100;87
5279;143;232;31;119
5280;263;121;258;119
5281;18;323;13;301
5282;29;234;2;99
5283;126;310;83;156
5284;214;183;77;86
5285;150;144;22;85
5286;209;117;118;98
5287;25;255;25;248
5288;22;139;18;130
5289;241;71;197;68
5290;0;266;0;219
5291;13;335;11;328
5292;65;221;5;118
5293;56;160;15;82
5294;14;80;11;67
5295;179;184;162;152
5296;147;114;79;80
5297;117;175;104;157
5298;235;163;203;147
5299;242;71;3;43
5300;40;192;33;179
5301;13;252;6;170
5302;16;86;0;58
5303;83;285;73;268
5304;94;209;85;196
5305;15;288;2;84
5306;3;85;1;49
5307;135;175;129;165
5308;3;242;1;190
5309;15;133;11;112
5310;316;31;177;16
5311;140;199;93;150
5312;20;280;18;258
5313;190;158;96;97
5314;94;162;83;150
5315;0;221;0;211
5316;11;245;10;226
5317;1;306;0;130
5318;166;131;98;105
5319;1;356;1;144
5320;0;69;0;60
5321;58;219;56;208
5322;162;98;80;81
5323;3;258;0;147
5324;230;54;212;51
